# This is a template for the Advanced Clean Trucks Manufacturer Produced and Delivered for Sale Reports. Make sure your file is saved in CSV format before uploading it to the screen.,,,,,,,,,,
# PACCAR MY2021 ACT Report,,,,,,,,,,
# Items in the CSV file must be separated by a comma. Non-USA users should check their files to be certain that some other character was not used by their computer as the item separator.,,,,,,,,,,
"# In some cases, the user may wish to change the default list separator character in Windows. (Start | Settings | Control Panel | Regional and Language Options | Customize | List Separator)",,,,,,,,,,
"# Although the fields titled ""Allowed Values:"" show both codes and their descriptions, the actual input file should only use the appropriate codes.",,,,,,,,,,
# Any row that starts with a '#' in the first column will be ignored,,,,,,,,,,
# See examples below.,,,,,,,,,,
#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
#PV-32 same as EPA Sheet,PV-37 (same as EPA sheet),,,,,,,,,
#**Conditional**,**Required**,**Required**,**Required**,**Required**,**Required**,**Conditional**,**Required**,**Required**,**Required**,**Required**
#,Allowed Values:,Allowed Values:,Allowed Values:,,Allowed Values:,,Allowed Values:,Allowed Values:,Allowed Values:,Allowed Values:
#,CNG = Compressed Natural Gas,EV = Electric Vehicle,Y = Yes,,C2b3 = Class 2b-3,,Y = Yes,Y = Yes,CA,Y = Yes
#,D = Diesel,FC = Fuel Cell-Powered Vehicle,N = No,,C45 = Class 4-5,,N = No,N = No,MA,N = No
#,"E = Ethanol, greater than 85%",NZEV = Near Zero Emission Vehicle,,,C67 = Class 6-7,,,,NJ,
#,EL = Electricity,NA = Not Applicable,,,C8S = Class 8 including Yard Tractors,,,,NY,
#,"G = Gasoline, including blends up to E85",,,,C78T = Class 7-8 Tractors,,,,OR,
#,H = Hydrogen,,,,,,,,WA,
#,LNG = Liquefied Natural Gas,,,,,,,,,
#,LPG = Liquefied Petroleum Gas,,,,,,,,,
#,M = Methanol,,,,,,,,,
#Example:,,,,,,Example:,,,,
#123ABC456XYZ78900,D,EV,Y  ,,C78T   ,,N ,Y   ,CA,N
#,EL  ,NZEV  ,N  ,,,75,,,,
# Enter data below,,,,,,,,,,
#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1XPBD49X9ND805028,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X0ND805029,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X7ND805030,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X9ND805031,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X0ND805032,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X2ND805033,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X4ND805034,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X6ND805035,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X8ND805036,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49XXND805037,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X1ND805038,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X3ND805039,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49XXND805040,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X6ND805067,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9X8ND805068,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9XXND805069,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9X6ND805070,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9X8ND805071,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9X8ND806172,D,NA,N,2021,C78T,,N,,NJ,N
1XPBDP9XXND806173,D,NA,N,2021,C78T,,N,,NJ,N
1XPBD49X6ND806315,D,NA,N,2021,C78T,,N,,NJ,N
1XPXD49X0ND814559,D,NA,N,2021,C78T,,N,,CA,N
1XPBAP8X4ND814697,D,NA,N,2021,C78T,,N,,CA,N
1XPBAP8X6ND814698,D,NA,N,2021,C78T,,N,,CA,N
1XPTP4TX5ND814913,D,NA,N,2021,C78T,,N,,OR,N
1XPBDP9X2ND815160,D,NA,N,2021,C78T,,N,,CA,N
1XPXPP9X7ND815488,D,NA,N,2021,C78T,,N,,WA,N
1XPCDP9XXND815489,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X6ND815490,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9XXND815492,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X1ND815493,D,NA,N,2021,C78T,,N,,CA,N
1XPXP49X9ND815734,D,NA,N,2021,C78T,,N,,OR,N
1XPXD49X1ND815896,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X3ND815897,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X7ND816045,D,NA,N,2021,C78T,,N,,CA,N
1XPBAP7X6ND816145,D,NA,N,2021,C78T,,N,,CA,N
1XPTD40X4ND816276,D,NA,N,2021,C78T,,N,,CA,N
1XPTD40X1ND816476,D,NA,N,2021,C78T,,N,,CA,N
1XPTD40X3ND816477,D,NA,N,2021,C78T,,N,,CA,N
1XP3AJ8X8ND816499,D,NA,N,2021,C78T,,N,,CA,N
1XP3AJ8X6ND816503,D,NA,N,2021,C78T,,N,,CA,N
1XP3AJ8XXND816505,D,NA,N,2021,C78T,,N,,CA,N
1XP3AJ8X7ND816509,D,NA,N,2021,C78T,,N,,CA,N
1XPCAP8X9ND817082,D,NA,N,2021,C78T,,N,,CA,N
1XPBAK8X5ND817272,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X0ND817574,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X7ND818012,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X9ND818013,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X2ND818799,D,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X3ND816009,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9XXND816010,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X1ND816011,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X3ND816012,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X5ND816013,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X7ND816014,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X9ND816015,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X0ND816016,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X2ND816017,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X4ND816018,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X6ND816019,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X2ND816020,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X4ND816021,CNG,NA,N,2021,C78T,,N,,CA,N
1NPBDH9X0ND818798,CNG,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X2ND819497,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X9ND819559,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND819560,D,NA,N,2021,C78T,,N,,CA,N
1XPXPP9X0ND819883,D,NA,N,2021,C78T,,N,,WA,N
1XPBD49X2ND819885,D,NA,N,2021,C78T,,N,,OR,N
1XPBD49X4ND819886,D,NA,N,2021,C78T,,N,,OR,N
1XPBD49X6ND819887,D,NA,N,2021,C78T,,N,,OR,N
1XPBD49X8ND819888,D,NA,N,2021,C78T,,N,,OR,N
1XPCDP9X1ND819933,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X6ND820331,D,NA,N,2021,C78T,,N,,OR,N
1XPBDP9X8ND820332,D,NA,N,2021,C78T,,N,,OR,N
1XPXD49X0ND820992,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND821048,D,NA,N,2021,C78T,,N,,OR,N
1XPCAP8X9ND821164,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9XXND822054,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X1ND822066,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X3ND822067,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND822068,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X7ND822069,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X3ND822070,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND822071,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X1ND822374,D,NA,N,2021,C78T,,N,,NJ,N
1XPBDP9X3ND822375,D,NA,N,2021,C78T,,N,,NJ,N
1XPBDP9X5ND822376,D,NA,N,2021,C78T,,N,,NJ,N
1XPBDP9X7ND822377,D,NA,N,2021,C78T,,N,,NJ,N
1XPBDP9X7PD822849,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X3ND822988,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND822989,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X1ND822990,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X1ND823024,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X3ND823025,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND823026,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X7ND823027,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X9ND823028,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X0ND823029,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X7ND823030,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X9ND823031,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X5PD823237,D,NA,N,2021,C78T,,N,,CA,N
1XPBAP8X1ND823244,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X2ND823405,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X4ND823406,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X6ND823407,D,NA,N,2021,C78T,,N,,CA,N
1XPXDP9X3PD824023,D,NA,N,2021,C78T,,N,,CA,N
1XPXDP9X5PD824024,D,NA,N,2021,C78T,,N,,CA,N
1XPBDK9X5ND824048,D,NA,N,2021,C78T,,N,,WA,N
1XPCD40X6ND824332,D,NA,N,2021,C78T,,N,,MA,N
1XPCDP9X4ND824348,D,NA,N,2021,C78T,,N,,WA,N
1XPCDP9X6ND824349,D,NA,N,2021,C78T,,N,,WA,N
1XPBDP9X2ND824845,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X4ND824846,D,NA,N,2021,C78T,,N,,CA,N
1XPXD40X7ND829735,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X5ND830119,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X7ND830123,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X7ND830418,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X9ND830419,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X5ND830420,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X4ND830425,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X4ND830697,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X6ND830698,D,NA,N,2021,C78T,,N,,CA,N
1XPXDP9X7ND830856,D,NA,N,2021,C78T,,N,,CA,N
1XPBPP9X5PD836658,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X8PD841717,D,NA,N,2021,C78T,,N,,CA,N
1XPCD49X9ND848269,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X8PD850479,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X9ND852100,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X0ND852101,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X4ND854269,D,NA,N,2021,C78T,,N,,WA,N
1XPCD49X6PD854856,D,NA,N,2021,C78T,,N,,MA,N
1XKYDP9X1NJ122047,D,NA,N,2021,C78T,,N,,WA,N
1XKYDP9XXNJ122788,D,NA,N,2021,C78T,,N,,WA,N
1XKYDP9XXNJ122791,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X1NJ122792,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X3NJ122793,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X7NJ122795,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X0NJ122797,D,NA,N,2021,C78T,,N,,NJ,N
1XK1D49X9NJ122975,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X3NJ123006,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X0NJ123592,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X2NJ123593,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X4NJ123594,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X6NJ123595,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X7NJ124996,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X9NJ124997,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X0NJ124998,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X2NJ124999,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X0NJ125536,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X4NJ125538,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X6NJ125539,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X2NJ125540,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X8NJ125543,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49XXNJ125544,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X1NJ125545,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X3NJ125546,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X4NJ125931,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X6NJ125932,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X5NJ125937,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X7NJ125938,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X9NJ125939,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X5NJ125940,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X8NJ125981,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X0NJ125988,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X2NJ125989,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X9NJ125990,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X0NJ125991,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X2NJ125992,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X4NJ125993,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ126232,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ126246,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ126247,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ126248,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ126249,D,NA,N,2021,C78T,,N,,CA,N
1XKZDP9X7NJ127483,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X5NJ128237,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X8NJ129138,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49XXNJ129139,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X7NJ129231,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X4NJ129235,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X6NJ129236,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X1NJ129886,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X3NJ129887,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ130630,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X8NJ130631,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49XXNJ130632,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X3NJ130648,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X8NJ130713,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9XXNJ130714,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ131808,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49XXNJ133157,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ133158,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ133159,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49XXNJ133160,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ133284,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X7NJ134932,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X9NJ134933,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X0NJ134934,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X2NJ134935,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X8NJ135054,D,NA,N,2021,C78T,,N,,WA,N
1XKYDP9XXNJ135055,D,NA,N,2021,C78T,,N,,WA,N
1XKYDP9X1NJ135056,D,NA,N,2021,C78T,,N,,WA,N
1XKYDP9X3NJ135057,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X4NJ135065,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ135686,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X9NJ135953,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49XXNJ136334,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X1NJ136335,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X3NJ136336,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X5NJ136337,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X7NJ136338,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X9NJ136339,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X5NJ136340,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X7NJ136341,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X9NJ136342,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X0NJ136343,D,NA,N,2021,C78T,,N,,NJ,N
1NPBDH9X6ND821446,CNG,NA,N,2021,C78T,,N,,CA,N
1NPCDH9X5ND835701,CNG,NA,N,2021,C78T,,N,,CA,N
1NPCDH9X4ND839237,CNG,NA,N,2021,C78T,,N,,CA,N
1NPCDH9X2ND847112,CNG,NA,N,2021,C78T,,N,,CA,N
1NKYD39X2NJ105020,CNG,NA,N,2021,C78T,,N,,CA,N
1NKYD39X6NJ105036,CNG,NA,N,2021,C78T,,N,,CA,N
1NKYD39XXNJ105038,CNG,NA,N,2021,C78T,,N,,CA,N
1NKZC38X4NJ100054,LNG,NA,N,2021,C78T,,N,,CA,N
1NKDX4EX4NR136790,D,NA,N,2021,C8S,,N,,WA,N
1XKYD49X2NJ136988,D,NA,N,2021,C78T,,N,,OR,N
1XKWD49X0NR137369,D,NA,N,2021,C78T,,N,,WA,N
3WKYA48X3NF138117,D,NA,N,2021,C78T,,N,,OR,N
3WKYA48X0NF138141,D,NA,N,2021,C78T,,N,,CA,N
3WKYA48X2NF138142,D,NA,N,2021,C78T,,N,,CA,N
3WKDD49X2NF139098,D,NA,N,2021,C78T,,N,,NJ,N
1NKZLJ0X3NJ139900,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X5NJ139901,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X7NJ139902,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X9NJ139903,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X0NJ139904,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X2NJ139905,D,NA,N,2021,C67,,N,,CA,N
1XKZP40X9NJ141002,D,NA,N,2021,C78T,,N,,OR,N
1XKZP40X0NJ141003,D,NA,N,2021,C78T,,N,,OR,N
1XKZP40X2NJ141004,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X5NJ141006,D,NA,N,2021,C78T,,N,,CA,N
3WKDD49X0NF141013,D,NA,N,2021,C78T,,N,,CA,N
1XKYP49X2NJ142412,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X0NJ142918,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X9NJ142920,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X8NJ142925,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49XXNJ142926,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X1NJ142927,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X3NJ142928,D,NA,N,2021,C78T,,N,,NJ,N
1XKYP49X3NJ143083,D,NA,N,2021,C78T,,N,,OR,N
1XKYP49X5NJ143084,D,NA,N,2021,C78T,,N,,OR,N
1XKZD49X9NJ143487,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49X0NJ143488,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49X2NJ143489,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ144037,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ144105,D,NA,N,2021,C78T,,N,,CA,N
1XKZP49X2NJ144939,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X1NJ145424,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X6NJ145629,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X7NJ145784,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X9NJ145785,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X0NJ145786,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X2NJ145787,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X2NJ145790,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X4NJ145791,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X6NJ145792,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X8NJ145793,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X1NJ145939,D,NA,N,2021,C78T,,N,,CA,N
1XKZP40X0NJ145987,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X0NJ146516,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ146517,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ146518,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X3NJ147130,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X5NJ147131,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X7NJ147132,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X9NJ147133,D,NA,N,2021,C78T,,N,,CA,N
1NKZX4TX7NJ147998,D,NA,N,2021,C8S,,N,,NJ,N
1XKDP4EX9PR148023,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X2NJ148087,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ148088,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ148089,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ148090,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ148091,D,NA,N,2021,C78T,,N,,CA,N
1NKZL40X8NJ148190,D,NA,N,2021,C8S,,N,,CA,N
1XKZP4EXXNJ148209,D,NA,N,2021,C78T,,N,,OR,N
1XKZP4EX6NJ148210,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X4NJ148351,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ148352,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X1NJ148406,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X3NJ148407,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X5NJ148408,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X7NJ148409,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X7NJ148829,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X3NJ148830,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X5NJ148831,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X7NJ148832,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X9NJ148833,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X0NJ148834,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X0NJ148959,D,NA,N,2021,C78T,,N,,NJ,N
1XK1D49X5NJ148960,D,NA,N,2021,C78T,,N,,OR,N
1XKYDP9X4NJ149078,D,NA,N,2021,C78T,,N,,WA,N
1XKZD49X6NJ149117,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49X8NJ149118,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49XXNJ149119,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49X6NJ149120,D,NA,N,2021,C78T,,N,,CA,N
1XKZD49X9NJ149144,D,NA,N,2021,C78T,,N,,CA,N
1XKZP40X9NJ149892,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X7NJ149901,D,NA,N,2021,C78T,,N,,CA,N
1XKZDK9X7NJ149969,D,NA,N,2021,C78T,,N,,CA,N
1XKYAP8X3NJ150071,D,NA,N,2021,C78T,,N,,CA,N
1XKYCK8X2NJ150155,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ150401,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X5NJ150402,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X6NJ150622,D,NA,N,2021,C78T,,N,,MA,N
1XKYDP9X7NJ150662,D,NA,N,2021,C78T,,N,,OR,N
1XKDP4TX6PR150864,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X1NJ150915,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ150916,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X5NJ150917,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ150918,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ150919,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X5NJ150920,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ150921,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ150955,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X0PJ150956,D,NA,N,2021,C78T,,N,,OR,N
1XKZP40X7NJ151401,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X1NJ151403,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X3NJ151404,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X9NJ151778,D,NA,N,2021,C78T,,N,,NJ,N
1XKYDP9X5NJ151891,D,NA,N,2021,C78T,,N,,CA,N
1XKZP4TX0NJ152370,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X1NJ154267,D,NA,N,2021,C78T,,N,,CA,N
1XKWP40X8NR154389,D,NA,N,2021,C78T,,N,,WA,N
1XKWP40X4NR154390,D,NA,N,2021,C78T,,N,,WA,N
1XKZP4EX5NJ154824,D,NA,N,2021,C78T,,N,,WA,N
1XKZD40X0NJ155847,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X5NJ155938,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ155939,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X9PJ156143,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9X8NJ156230,D,NA,N,2021,C78T,,N,,CA,N
1XKYDP9XXNJ156231,D,NA,N,2021,C78T,,N,,CA,N
