#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1HTKSSWM6MH313556,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWMXMH313561,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK1MH321348,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH321349,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH321350,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH321351,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH321352,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH321353,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH321354,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH321355,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH321356,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH321357,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH321358,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK8MH325378,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH325379,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK6MH325380,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK8MH325381,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH325382,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH325383,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH325384,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH325385,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH325386,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH325387,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH325388,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH325389,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH325390,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH325391,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH325392,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK7MH347553,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUTAN8NL352013,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL369858,D,NA,N,2021,C67,,N,Y,CA,N
3HSDYAPN8NN371480,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDYAPNXNN371481,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR8NN373794,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPRXNN373795,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR1NN373796,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN373797,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN373798,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML4NL373800,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL373801,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL373802,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL373803,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR3NN373847,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN373848,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR7NN373849,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN373850,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML3NL373853,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL373854,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL373855,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL373856,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR3NL385310,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR5NL385311,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR7NL385312,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR9NL385313,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR0NL385314,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR2NL385315,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN4NL385317,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL385318,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL385319,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL385320,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN8NL385322,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMNXNL385323,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN1NL385324,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR6NN390481,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR8NN390482,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPRXNN390483,D,NA,N,2021,C78T,,N,Y,CA,N
1HTEJTAN0NH336211,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMM3NL394050,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN3NL398477,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPRXNN398650,D,NA,N,2021,C78T,,N,Y,CA,N
3HTPAAPT7NN398651,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN398685,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT4NN398686,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT6NN398687,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT8NN398688,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPTXNN398689,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT6NN398690,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT8NN398691,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPTXNN398692,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT1NN398693,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN398694,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT1NN410132,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN410133,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT5NN410134,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT7NN410135,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT9NN410136,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT0NN410137,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN410138,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT4NN410139,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT0NN410140,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN410141,D,NA,N,2021,C8S,,N,Y,CA,N
1HTKSSWK6MH410142,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK8MH410143,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWKXMH410144,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK1MH410145,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK3MH410146,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWKXMH417885,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK5MH417891,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK1MH419380,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK3MH419381,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK5MH419382,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK7MH419383,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK2MH421624,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK4MH421625,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWH6MH440357,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWHXMH440359,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWHXMH440362,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWH3MH440364,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWH5MH442178,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWM6MH454059,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWM5MH455087,D,NA,N,2021,C67,,N,Y,CA,N
3HTPAAPT7NN472120,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT9NN472121,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT0NN472122,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN472123,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT4NN472124,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT6NN472125,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT8NN472126,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPTXNN472127,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT1NN472128,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN472129,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN472857,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT5NN472858,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT7NN472859,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN472860,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT5NN472861,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT7NN472862,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT9NN472863,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT0NN472864,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN472865,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT4NN472866,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT5NN483648,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT7NN483649,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT3NN483650,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT5NN483651,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT7NN483652,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT9NN483653,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT0NN483654,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT2NN483655,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT4NN483656,D,NA,N,2021,C8S,,N,Y,CA,N
3HTPAAPT6NN483657,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEWMMLXNL494440,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWM2MH494445,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL623602,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL623603,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL623604,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL623605,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL627347,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL627350,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL627351,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR2NN651458,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR4NN651459,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR0NN651460,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR2NN651461,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR6NN651463,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN653994,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPRXNN651465,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR0NN653998,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR2NN653999,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN654000,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN654001,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR7NN654002,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR9NN654003,D,NA,N,2021,C78T,,N,Y,CA,N
1HTKSSWK3MH674063,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK5MH674064,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK7MH674065,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK2MH674068,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK4MH674069,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK2MH674071,D,NA,N,2021,C45,,N,Y,CA,N
1HTKTSWK9MH681886,D,NA,N,2021,C45,,N,Y,CA,N
1HTKTSWK0MH681887,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML7NL805523,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL805524,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL162796,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL172506,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL172513,D,NA,N,2021,C67,,N,Y,CA,N
1HTKTSWM0MH590586,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTARXNH258682,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR1NH258683,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR3NH258684,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR5NH258685,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR7NH258686,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR9NH258687,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR0NH258688,D,NA,N,2021,C67,,N,Y,CA,N
1HTKTSWK0MH265841,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML5NL267355,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL267357,D,NA,N,2021,C67,,N,Y,CA,N
1HTEJTARXNH285755,D,NA,N,2021,C67,,N,Y,CA,N
1HTEJTAR1NH285756,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL448581,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN1NL493913,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN3NL493914,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN5NL493915,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR6NN539097,D,NA,N,2021,C78T,,N,Y,CA,N
3HSPCAPTXNN561498,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML1NL561500,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR8NN577950,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR1NN577952,D,NA,N,2021,C78T,,N,Y,CA,N
1HTKJPVM4MH599537,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK5MH603318,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH606163,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH606164,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM0MH609718,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK1MH612836,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH612837,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH612838,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH612839,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH612840,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH614326,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH614327,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH614328,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH614329,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH614330,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH614331,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH614332,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH614333,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH614334,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH614335,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK3MH614866,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM4MH615117,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK2MH620433,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM8MH624550,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVM6MH626933,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM8MH629912,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK8MH629914,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH641214,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH641597,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM9MH641602,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK6MH641608,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH645308,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK8MH651939,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH651940,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVM9MH653706,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK2MH653707,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK0MH659408,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK2MH659409,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH659410,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK4MH659413,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK1MH659417,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM0MH659485,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM2MH659486,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK2MH664217,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH664225,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM7MH664232,D,NA,N,2021,C67,,N,Y,CA,N
1HTKJPVK7MH665402,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM2MH665403,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM4MH665404,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM6MH665405,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM8MH665406,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK3MH813329,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH813330,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH813332,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM2MH819558,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK1MH825964,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM7MH825968,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK8MH852661,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWH0MH171028,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWH2MH171029,D,NA,N,2021,C45,,N,Y,CA,N
3HCEUTAN3NL173059,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZTZR5NN175845,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR9NN233351,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR0NN233352,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR2NN233353,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML6NL256851,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR9NN281027,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR0NN281028,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN284006,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML8NL294288,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL338587,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL338589,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL338590,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL338591,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL338592,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL338593,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL338594,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL338595,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL338596,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL338597,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL338598,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL338599,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL338600,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL338601,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL338602,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL338682,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL338684,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL338686,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL338696,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL338698,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL341339,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL341340,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL341341,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL341342,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL341345,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL341346,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL341349,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL341352,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL341353,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL341354,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL341355,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL343666,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL343667,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL343668,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL343669,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL343670,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL343671,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL343672,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL343673,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL343674,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL343676,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL343677,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL343678,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL343679,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL343681,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL344035,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL344036,D,NA,N,2021,C67,,N,Y,CA,N
1HTKTSWM4MH344544,D,NA,N,2021,C67,,N,Y,CA,N
3HAEETAR3NL344546,D,NA,N,2021,C8S,,N,Y,CA,N
3HSDZAPR1NN360773,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN360774,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN360775,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML1NL540503,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL593803,D,NA,N,2021,C67,,N,Y,CA,N
4DRBWTAR0NB604368,D,NA,N,2021,C67,,N,Y,CA,N
4DRBWTAR2NB604369,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL606936,D,NA,N,2021,C67,,N,Y,CA,N
3HTPCAPT8NN639787,D,NA,N,2021,C8S,,N,Y,CA,N
3HSPAAPT9NN639789,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEKTAT8NL647715,D,NA,N,2021,C67,,N,Y,CA,N
3HAEKTATXNL647716,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWK1MH647718,D,NA,N,2021,C45,,N,Y,CA,N
3HSDZAPR4NN647721,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML1NL679076,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL679077,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL679078,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL679079,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL679080,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL679081,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL679082,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL679083,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUTAL2NL679084,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWK5MH679085,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK7MH679086,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML9NL293831,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL293837,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL320909,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK9MH322098,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH322099,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH322100,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH322101,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH322102,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH325486,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH325487,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK6MH325492,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH325501,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH325502,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH325503,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH333694,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH333695,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH333697,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH333698,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK2MH333699,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH333700,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH333701,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK9MH333702,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH333703,D,NA,N,2021,C45,,N,Y,CA,N
